Lv,序号,标记,ジャンル名(タイプ),曲名,bpm,Time,Notes,難易度
46,解,,表裏一体！？怪盗いいんちょの悩み♥(EX),表裏一体！？怪盗いいんちょの悩み♥,165,2:08,1309,中(+0.385±0.5)
46,解,,ブルーローズイノセンス(EX),ブルーローズイノセンス,145,,1150,中(+0.000±0.5)
46,解,,ホピタスコピラ(EX),ホピタスコピラ,192,,1175,強(+0.648±0.4)
46,解,,恋愛観測 -Rock Band Ver.-(EX),恋愛観測 -Rock Band Ver.-,188,,1202,中(-0.400±0.4)
46,解,,Amabie(EX),Amabie,168,,1116,中(+0.042±0.5)
46,解,,Bolide(EX),Bolide,130,,1175,中(+0.171±0.6)
46,解,[[版]],Butter-FLY(UPPER)(EX),Butter-FLY,165,1:59,1397,中(-0.177±0.6)
46,解,[[版]],GET WILD(UPPER)(EX),GET WILD,150,1:58,1275,中(-0.200±0.5)
46,解,[[版]],GO²TOS(EX),GO²TOS,150,,1066,逆詐称(-1.100±0.3)
46,解,,Inside Insight(EX),Inside Insight,145,,1146,弱(-0.672±0.4)
46,解,,paparazzi(EX),paparazzi,280,,1084,弱(-0.538±0.5)
46,解,,Poppin' Soda(EX),Poppin' Soda,200,,1296,弱(-0.609±0.6)
46,解,,Red Cape Theorem(EX),Red Cape Theorem,95,,1088,中(-0.015±0.7)
46,解,,say...but in vain(EX),say...but in vain,90～180,,1106,強(+0.512±0.4)
46,解,,Shades of Day(EX),Shades of Day,190,,1210,中(+0.000±0.4)
46,UL,,グランデーロの守り(EX),グランデーロの守り,152,,1094,強(+0.410±0.6)
46,UL,,黒猫と珈琲(EX),黒猫と珈琲,176,,1262,強(+0.409±0.6)
46,UL,,恋とメロンとキューピット(EX),恋とメロンとキューピット,162,,1169,弱(-0.892±0.4)
46,UL,,ココロコースター(EX),ココロコースター,134,,1193,中(-0.251±0.5)
46,UL,[[版]],残酷な天使のテーゼ(UPPER)(EX),残酷な天使のテーゼ,79～128,1:35,868,中(-0.222±0.6)
46,UL,[[版]],残像ニ繋ガレタ追憶ノHIDEAWAY(EX),残像ニ繋ガレタ追憶ノHIDEAWAY,160,,1293,強(+0.570±0.4)
46,UL,,スウィートフレンドシップ(UPPER)(EX),チョコレートスマイル,196,2:02,1339,弱(-0.465±0.6)
46,UL,,蒼氷のフラグメント(EX),蒼氷のフラグメント,130,,975,中(+0.065±0.5)
46,UL,,東京メモリー(EX),東京メモリー,152,,1200,中(-0.216±0.5)
46,UL,[[版]],ドーナツホール(UPPER)(EX),ドーナツホール,252,,1493,中(+0.166±0.5)
46,UL,[[版]],脳漿炸裂ガール(UPPER)(EX),脳漿炸裂ガール,155,1:42,1209,中(-0.353±0.6)
46,UL,,ノープラン・デイズ(EX),ノープラン・デイズ,210,,1235,中(+0.322±0.5)
46,UL,,パーフェクトイーター(EX),パーフェクトイーター,175,,1329,弱(-0.580±0.5)
46,UL,,不可説不可説転(EX),不可説不可説転,140,1:55,1255,中(-0.084±0.5)
46,UL,,ホムンクルスレシピ(EX),ホムンクルスレシピ,150,,1184,中(-0.098±0.4)
46,UL,[[版]],無意識のフィロソフィア(EX),無意識のフィロソフィア,160,,1275,中(-0.182±0.4)
46,UL,,斑咲花(EX),斑咲花,134～201,,1264,中(+0.251±0.5)
46,UL,,勇猛無比(EX),勇猛無比,201,,1268,中(+0.000±0.6)
46,UL,,ラブケミ(EX),ラブケミ,121,,1272,中(+0.205±0.6)
46,UL,,リナリア(EX),リナリア,182,,1077,強(+0.696±0.4)
46,UL,,001 -どうしんのかいろ-(EX),001 -どうしんのかいろ-,134～190,,1161,中(+0.171±0.5)
46,UL,,Candy Crime Toe Shoes(H),Candy Crime Toe Shoes,72～202,,1013,強(+0.490±0.5)
46,UL,,Engraved on my heart ft. 小林マナ(EX),Engraved on my heart ft. 小林マナ,146,,1190,中(-0.140±0.4)
46,UL,,HAGURUMA(EX),HAGURUMA,100～174,,1273,中(-0.176±0.5)
46,UL,,High Speed Junkie!(EX),High Speed Junkie!,175～185,,1164,中(-0.389±0.6)
46,UL,,Liar×Girl(EX),Liar×Girl,164,1:54,1199,強(+0.400±0.5)
46,UL,,Lovin' You(EX),Lovin' You,176,,1333,弱(-0.420±0.6)
46,UL,,mathematical good-bye(EX),mathematical good-bye,182,,1300,中(-0.242±0.5)
46,UL,,MA・TSU・RI(EX),MA・TSU・RI,160,,1286,中(-0.167±0.5)
46,UL,,Megalara Garuda(UPPER)(H),Megalara Garuda,90～180,2:00,1103,弱(-0.537±0.5)
46,UL,[[版]],Pure Rude(EX),Pure Rude,175,,1202,弱(-0.611±0.4)
46,UL,,REFLEXES MANIPULATION(EX),REFLEXES MANIPULATION,130,1:59,1218,中(-0.072±0.6)
46,UL,,Sword of Vengeance(EX),Sword of Vengeance,208,,1298,中(-0.247±0.6)
46,UL,,TAKE YOU AWAY(EX),TAKE YOU AWAY,186,1:48,1180,中(-0.278±0.5)
46,UL,,TURBO BOOSTER(EX),TURBO BOOSTER,156,,1274,中(+0.240±0.5)
46,JF,,あるビー！ feat.ころねぽち(EX),あるビー！ feat.ころねぽち,236,2:02,1329,中(-0.051±0.5)
46,JF,[[版]],カジノファイヤーことみちゃん(ReGLOSS)(EX),カジノファイヤーことみちゃん,230,,1175,強(+0.656±0.4)
46,JF,[[版]],カドルコア(ReGLOSS)(EX),murmur twins (hotchpotch pop ver.),174,,1224,中(+0.140±0.5)
46,JF,,すすめ！キッチンカー(EX),すすめ！キッチンカー,172,,1234,中(-0.368±0.5)
46,JF,,装填昇天エクソシスト(EX),装填昇天エクソシスト,178,1:55,1216,中(+0.009±0.7)
46,JF,,轟け！恋のビーンボール！！（STARDOM Remix）(EX),轟け！恋のビーンボール！！（STARDOM Remix）,145,,1240,強(+0.720±0.5)
46,JF,[[版]],曇天(UPPER)(EX),曇天,189,1:30,1109,中(+0.133±0.6)
46,JF,[[版]],悲報！ワイ！ニート！(EX),悲報！ワイ！ニート！,165,,1282,中(+0.089±0.5)
46,JF,[[版]],まっぷたツートンソウル(EX),まっぷたツートンソウル,160,1:29,1036,中(+0.242±0.5)
46,JF,,胸キュン☆マレット(UPPER)(EX),キセキはじまり☆,168,1:41,1232,中(+0.105±0.4)
46,JF,,リトルロック(UPPER)(EX),Little Rock Overture,175,2:03,1390,強(+0.571±0.4)
46,JF,[[版]],ワカンナイト☆フィーバー！？(EX),ワカンナイト☆フィーバー！？,189,,1275,弱(-0.829±0.4)
46,JF,,BLAKE(EX),BLAKE,200,,1441,中(-0.036±0.5)
46,JF,,DOKIDOKI☆シューティングスター(EX),DOKIDOKI☆シューティングスター,192,,1181,中(+0.011±0.4)
46,JF,,Heavenly Good Morning!(EX),Heavenly Good Morning!,132,1:58,1156,中(-0.389±0.5)
46,JF,,Rushiest Rush(EX),Rushiest Rush,112～145,,1083,中(-0.094±0.5)
46,JF,,storia(EX),storia,205,2:08,1285,中(+0.117±0.6)
46,JF,,Surfing Area51(EX),Surfing Area51,175,,1255,中(-0.267±0.5)
46,JF,,Tripping Jumping(EX),Tripping Jumping,156,1:56,1197,中(+0.000±0.5)
46,JF,,Yuni's Nocturnal Days(EX),Yuni's Nocturnal Days,153,1:57,1176,中(-0.011±0.6)
46,HC,,,アマノガワレイヴ(EX),MILKY HIGHWAY,190,,1264
46,HC,,,おてんばダンス(EX),祭囃子,188,,1240
46,HC,,,オトギタンテイ(EX),華麗なる！音戯探偵ひなビタ♫,72～127,,1069
46,HC,,,ガールズティーパーティー(EX),レシピのリドル,245,,1276
46,HC,,,コロコロック(EX),心転々,201,,1305
46,HC,,,ダークネス4(UPPER)(EX),終末の序曲〜オワリノハジマリ〜,150,1:39,1189
46,HC,,,トワ(EX),さらさ,168,,1235
46,HC,,,ハーツ(EX),TOGETOGE feat.パンダの流儀,142,,1209
46,HC,,,ユーロビート(EX),Daisuke,156,,1191
46,HC,,,MPB(EX),Tizona d'El Cid,264,2:05,1185
46,CS8,,ケシゴム(EX),School Life,77～155,2:00,942,強(+0.796±0.6)
46,CS11,,クラシック11(H),想い出をありがとう,40～320,2:00,715,中(-0.178)
46,CS11,,コンテンポラリーネイション2(EX),サヨナラ・ヘヴン,111,2:01,1270,中(-0.289±0.6)
46,CS14,,ファンクフィーバー(EX),World Spider Web,134,2:11,1261,強(+0.728±0.5)
46,CSBest,,スクリーン(H),GALAXY FOREST 11.6&12,379,1:29,518,強(+0.593±0.7)
46,PMP,,グリーニング(EX),Greening,146,2:05,1280,中(-0.086±0.7)
46,PMP,,ポータブルポップ(EX),Ensamble Forecast 3/28,212,1:50,1159,弱(-0.657±0.6)
46,PMP2,,スペースポップ(EX),μ9,180,1:51,1287,強(+0.466±0.5)
46,ee,,トランス(EX),Colors,150,1:57,1068,中(-0.067±0.7)
46,ee2,,ハイパーJロック(EX),brave!,180,1:37,1044,弱(-0.699±0.6)
46,ee2,,JV-ROCK(EX),洟・月・奇蹟,170,1:39,905,弱(-0.416±0.6)
47,5,,エンカREMIX(EX),お江戸花吹雪 TEYAN-day MIX,139,1:33,759,弱(-0.401±0.7)
47,7,,サーカス(EX),フリーパス,140～186,1:38,1008,中(-0.170±0.6)
47,8,,ターバン(EX),manhattan sports club,178,1:38,879,中(-0.015±0.6)
47,8,,ピラミッド(EX),永遠という名の媚薬,70～270,1:57,826,強(+0.504±0.5)
47,8,,ラウンジポップ(EX),Linus,160～176,1:48,1234,中(-0.204)
47,9,,デパファンク(EX),デパ地下のお話,130,1:54,1167,中(-0.039±0.6)
47,9,,ヒップロック2(EX),男々道,156～240,1:59,1093,強(+0.494±0.7)
47,10,,シンフォニックメタル(EX),Holy Forest,185,1:49,1123,中(-0.087±0.5)
47,10,,禅ジャズ(EX),明鏡止水,208～290,2:05,1128,中(-0.363±0.6)
47,11,,ナニワヒーロー(EX),でんがな マンガナ,152,1:37,1058,強(+0.600±0.4)
47,11,,ヒルビリー(EX),Pa La La 42,272,1:36,1034,強(+0.488±0.5)
47,11,,モンゴル(EX),怒れる大きな白い馬,67～148,2:01,1112,中(+0.307±0.7)
47,11,,リンセイ(EX),カゲロウ,164,2:00,1271,中(+0.150±0.6)
47,12,,ビビッド(EX),For Dear～,166～188,1:49,1297,強(+0.512±0.4)
47,12,,ロックビリー(EX),ススメ！少年！！,274,1:40,1179,中(+0.206±0.6)
47,13,,カイゾク(EX),KING of the SEA,160,2:03,1300,中(+0.176±0.5)
47,13,,コアダストビート(EX),真超深TION,177,1:56,1343,弱(-0.607±0.6)
47,13,,ちんどんジャズ(EX),文明開化,213～230,1:55,1336,強(+0.412±0.6)
47,13,,レーシング(EX),violently car,170～300,1:58,1084,中(+0.182±0.7)
47,13,,JAM(EX),HypArcSin(x),240,2:11,1426,中(-0.121±0.5)
47,14,,演説(EX),猿の経,106～126,2:01,1164,強(+0.629±0.5)
47,14,,ケンカドラム(EX),BBLLAASSTT!!,320,1:38,1235,強(+0.493±0.5)
47,14,,トランスランス(EX),full-consciousness green,158～180,1:51,1365,強(+0.606±0.5)
47,15,,アンセムトランスREMIX(EX),Votum stellarum -forest #25 RMX-,140,2:08,1169,中(-0.127±0.6)
47,15,,エンシャントユーロ(EX),In The Ruins,156,1:52,1120,弱(-0.572±0.5)
47,15,,近代絶頂音楽(EX),天庭,88～113,1:55,1171,中(+0.054±0.6)
47,15,,チテイタンケン(EX),スーパーモグー,37～180,2:06,1365,中(-0.039±0.5)
47,16,,ヴァイオリンプログレッシブ(EX),ポルターガイスト,128,1:31,1014,弱(-0.473±0.5)
47,16,,シューゲイザー(EX),chilblain,196,1:48,1249,強(+0.989±0.4)
47,16,,プログレッシブ(EX),V,150,2:00,1456,中(-0.183±0.7)
47,16,,和風プログレッシブ(EX),たまゆら,180,1:45,1075,中(+0.030±0.5)
47,17,,エレジィ2(EX),この子の七つのお祝いに,161,1:39,1209,強(+0.626±0.5)
47,17,,カイジュウ(EX),突然ゴルゴンゾーラ,140,2:02,1532,中(+0.213±0.7)
47,17,,コアロック(EX),へんたいトリロジー,182,1:58,1546,強(+0.957±0.4)
47,17,,サイバーウエスタン(EX),PITAゴラス☆KISS,148,1:55,1286,中(+0.231±0.6)
47,17,,昭和ノワール(EX),誰がために陽はのぼる,225,2:05,1466,中(-0.234±0.6)
47,17,,忍者メタル(EX),背水之陣,164,2:02,1531,中(+0.165±0.5)
47,17,,ピアノテック(EX),Stories,175,1:40,1154,強(+0.945±0.3)
47,17,,フィーバーロボREMIX(EX),踊るフィーバーロボ Eu-Robot Mix,163,2:01,1361,中(+0.099±0.5)
47,18,,下克上ドラムンベース(EX),Ge-Ko-Ku-Jo,175,1:50,1041,中(-0.255±0.5)
47,18,,土偶テクノ(EX),Dogu Ditty,160,1:53,1344,強(+0.975±0.4)
47,18,,ヒップロック3.5(EX),差無来!!,168～210,1:46,1201,強(+0.606±0.6)
47,18,,フォレストスノウ2(EX),白夜幻燈,128,2:04,1168,中(+0.047±0.6)
47,19,,ヴェルヴェットバレットヒット(EX),ヴェルヴェットバレット,177,1:53,1381,中(-0.193±0.6)
47,19,,おしゃまスウィング(EX),なまいきプリンセス,125,2:01,1483,弱(-0.443±0.6)
47,19,,サイバーメタル(EX),断罪プラズマ,250,1:45,1262,弱(-0.545±0.5)
47,19,,神曲(EX),神曲,140～152,2:08,1399,弱(-0.673±0.5)
47,19,,ハイパードラマティック(EX),薔薇は永遠に美しく,160,1:39,1074,中(+0.143±0.5)
47,19,,ルーニックエア(EX),Princess Roki,126,1:44,1167,弱(-0.554±0.5)
47,20,,あやかしロック(EX),情操ディストピア,228,1:45,1266,中(-0.035±0.6)
47,20,,ヴァルキリーブレイクス(EX),Celsus,165,1:57,1309,弱(-0.712±0.5)
47,20,,幻想音樂(EX),αρχη,120,2:10,1254,強(+0.525±0.5)
47,20,,ダークオペラREMIX(EX),Der Wald (kors k Remix),170,2:03,1314,強(+0.436±0.5)
47,20,,トランスコア(EX),FLOWER,173,2:00,1331,中(+0.094±0.6)
47,20,,呪エモ?(EX),ミサコの日記 (見ちゃダメ!),95～190,2:06,1404,強(+0.713±0.4)
47,20,,姫コア(EX),KIMONO♥PRINCESS,11～190,1:42,1209,強(+0.412±0.5)
47,20,,A.I.ダークネス(EX),DOES NOT COMPUTE,60～190,1:51,1286,弱(-0.497±0.6)
47,SP,,アカシックハードコア(EX),PRANA,188,1:46,1247,弱(-0.457±0.6)
47,SP,,アスレチックブギー(EX),ATTRACTION!,248,1:49,1160,弱(-0.617±0.5)
47,SP,,ヴァリアントレイヴ(EX),PUNISHER,180,1:55,1445,強(+0.521±0.4)
47,SP,,ウィザウチュナイ-ゼクス-(EX),Squeeze,173,1:44,1145,中(-0.118±0.5)
47,SP,,エッジ(EX),雷君,181,1:42,1263,弱(-0.479±0.6)
47,SP,,エレクトロバロック(EX),Amalgamation,166,1:42,1216,強(+0.475±0.4)
47,SP,,お米タル(EX),[お米の美味しい炊き方、そしてお米を食べることによるその効果。],190,1:56,1300,強(+0.514±0.4)
47,SP,,スイーツプログレッシヴ(EX),ちくわパフェだよ☆CKP,205,1:56,1489,強(+0.528±0.5)
47,SP,,ゾディアックオラクル1(EX),ストレイ・マーチ,180,2:06,1489,中(+0.000±0.6)
47,SP,,大宇宙の法典(EX),天庭 おとこのこ編,209,2:13,1526,中(-0.353±0.5)
47,SP,,ドラムンコアダスト(EX),Mynarco,181,1:45,1249,強(+0.979±0.4)
47,SP,,ハイブリープ(EX),恋する☆宇宙戦争っ!!,200,2:03,1470,中(-0.229±0.6)
47,SP,,ハッピー(EX),quaver♪,182～186,1:48,1352,強(+0.499±0.5)
47,SP,,ハッピーハードコア(EX),I'm so Happy,181,1:37,1056,弱(-0.533±0.6)
47,SP,,ポップミュージック(EX),うた,220,1:59,1430,強(+0.638±0.5)
47,SP,,ませまてぃっく♥ま＋ま＝まじっく！(EX),ませまてぃっく♥ま×ま＝まじっく！,192,1:51,1355,強(+0.420±0.5)
47,SP,,メイドメタル(EX),ホーンテッド★メイドランチ,188,1:55,1499,強(+0.650±0.4)
47,LT,,戦乙女ロック(EX),乙女繚乱 舞い咲き誇れ,210,2:01,1289,弱(-0.430±0.6)
47,LT,,一閃(EX),彼女は快刀乱麻,169,2:02,1334,中(+0.034±0.6)
47,LT,,エピックテクノ(EX),龍と少女とデコヒーレンス,165,2:00,1333,中(+0.115±0.6)
47,LT,,オキナワッショイ(EX),Peragro,190,1:38,1266,弱(-0.688±0.5)
47,LT,,クリムゾン(EX),暴レ焔,164,1:52,1249,中(+0.028±0.5)
47,LT,,獄ロック(EX),地の記 獄編,174,1:54,1199,弱(-0.419±0.7)
47,LT,,ジャズホリック(EX),NINE PIECE,140〜168,1:50,1304,中(+0.188±0.5)
47,LT,,シュヴァルツァー(EX),Versa,90〜180,1:56,1301,中(+0.262±0.6)
47,LT,,スカーレット2(EX),煌-灼熱の裁き-,202,2:02,1390,中(-0.274±0.5)
47,LT,,スッポコチップニャーン(EX),ムーニャポヨポヨスッポコニャーゴ,180,1:52,1333,中(+0.009±0.5)
47,LT,,スノーウィーコア2(EX),ice crystals,185,1:35,1048,中(-0.088±0.6)
47,LT,[[版]],ティーラプソディ(EX),Russian Caravan Rhapsody,158,1:53,1226,中(+0.277±0.5)
47,LT,,にゃんこ節(EX),猫侍の逆襲,152,1:53,1233,強(+0.940±0.4)
47,LT,,パニックコア(EX),Hatcha Metcha Party,200,2:01,1318,中(-0.347±0.5)
47,LT,,ファラオビームステップ(EX),Cleopatrysm,190,1:52,1174,弱(-0.477±0.5)
47,LT,,フォレストハウル(EX),Habits,162,1:58,1222,弱(-0.497±0.6)
47,LT,,ヤオヨロズ(EX),8000000,200,1:56,1285,中(-0.322±0.6)
47,LT,,リベリオン(EX),INFINITY,172,1:55,1294,中(+0.020±0.6)
47,LT,[[版]],J-スピードメタル(EX),バンブーソード・ガール,208,1:50,1313,中(+0.379±0.6)
47,écl,,アパショナード(EX),El venenciador,156～162,1:57,1214,中(+0.156±0.5)
47,écl,,オービタリック音頭(EX),ON-DO,210,1:46,1164,強(+0.437±0.7)
47,écl,,オカルテイションヴィジュアル(EX),造花の貌,200,1:56,1326,中(+0.218±0.5)
47,écl,,カオステイスト(H),ジオメトリック∮ティーパーティー,132～188,2:09,1088,中(-0.027±0.7)
47,écl,,グリーニング2(EX),サケビノミドリ,160,2:03,1250,中(+0.067±0.5)
47,écl,,コラージュトーン(EX),コルトーン,168～182,2:00,1278,中(-0.136±0.5)
47,écl,,コンテンポラリーセッション(EX),Reconsideration,150,1:59,1281,中(-0.388±0.4)
47,écl,,スイートゴシックメタル(EX),漆黒のスペシャルプリンセスサンデー,200,2:02,1368,弱(-0.647±0.5)
47,écl,,ツキヌケロック(EX),在るが儘に,181,1:57,1455,強(+0.953±0.4)
47,écl,,ディバインプログレッシヴ(EX),デュスノミア,143,1:48,1125,弱(-0.494±0.5)
47,écl,,デジクロック(EX),ACCELERATION,175,1:55,1192,中(+0.353±0.7)
47,écl,,撫子メタル(EX),黒髪乱れし修羅となりて～凛 edition～,150,2:01,1465,強(+0.724±0.5)
47,écl,,撫子ロック(EX),凛として咲く花の如く ～ひなビタ♪ edition～,163,2:05,1389,弱(-0.541±0.6)
47,écl,,ハードケルト(EX),Caradbolg,110～196,1:59,1456,中(+0.317±0.5)
47,écl,,ポッピングアンサンブル(EX),popcorn parade,70～168,2:00,1279,中(+0.149±0.6)
47,écl,,レヴェラチューン(EX),Fate No.23,195,1:56,1293,強(+0.419±0.5)
47,écl,,ロープレサーガ(EX),僕らの旅はどこまでも,110～220,2:02,1164,中(+0.133±0.5)
47,écl,,MCCフリースタイル(EX),エキサイティング！！も・ちゃ・ちゃ☆,187,1:58,1391,強(+0.595±0.4)
47,うさ,,キルト(Patchworker RMX)(EX),キルト(Patchworker RMX),188,1:50,1289,中(+0.052±0.4)
47,うさ,,けもののおうじゃ★めうめう(EX),けもののおうじゃ★めうめう,162,1:49,1323,弱(-0.634±0.5)
47,うさ,,乞い祈みの撫子(EX),乞い祈みの撫子,176,1:57,1193,強(+0.417±0.5)
47,うさ,,銃弾は解を撃ち抜いて(EX),銃弾は解を撃ち抜いて,171,2:03,1326,弱(-0.776±0.5)
47,うさ,,如雨露姫が世界征服(EX),如雨露姫が世界征服,125,1:54,1229,弱(-0.813±0.4)
47,うさ,[[版]],ほおずき程度には赤い頭髪(EX),ほおずき程度には赤い頭髪,174,1:58,1414,強(+0.631±0.5)
47,うさ,,メンテナンス物語(EX),メンテナンス物語,152,2:00,1219,弱(-0.679±0.4)
47,うさ,,黎明スケッチブック(EX),黎明スケッチブック,238,2:00,1172,弱(-0.585±0.5)
47,うさ,,BILLION MONEY BAZOOKA(EX),BILLION MONEY BAZOOKA,176,1:57,1384,強(+0.912±0.3)
47,うさ,,Dance to Blue (Respect Style)(EX),Dance to Blue (Respect Style),162,1:43,1141,強(+0.912±0.4)
47,うさ,,I just hate you(EX),I just hate you,165,1:56,1453,中(+0.179±0.6)
47,うさ,,Jack in the Box(EX),Jack in the Box,250,1:51,1387,弱(-0.502±0.5)
47,うさ,,La Lumiere(EX),La Lumiere,175,1:49,1062,強(+0.629±0.4)
47,うさ,,Monkshood(EX),Monkshood,170,1:55,1166,中(-0.096±0.5)
47,うさ,,Mychronicle(EX),Mychronicle,170,1:53,1221,中(+0.000±0.6)
47,うさ,,nostos(EX),nostos,86～144,2:12,1297,強(+0.797±0.5)
47,うさ,,Nove Primavere(EX),Nove Primavere,67～277,2:00,1233,中(+0.211±0.7)
47,うさ,,SPACE CRASH LANDING(EX),SPACE CRASH LANDING,184,1:46,1136,中(-0.133±0.6)
47,うさ,,Spiral Clouds(EX),Spiral Clouds,155,1:55,1273,中(+0.386±0.6)
47,うさ,,STERLING SILVER(EX),STERLING SILVER,175,1:54,1281,中(-0.308±0.6)
47,うさ,,The last of world music(EX),The last of world music,255,2:04,1324,強(+0.778±0.5)
47,うさ,,TRUTH behind U(EX),TRUTH behind U,121,1:49,1240,中(-0.032±0.7)
47,うさ,,virtual killer(EX),virtual killer,170,1:54,1291,中(-0.086±0.7)
47,pe,,アンセムコア(UPPER)(H),perditus†paradisus,172,2:05,1113,中(+0.293±0.4)
47,pe,,焔華(EX),焔華,160,2:17,1314,強(+0.701±0.4)
47,pe,,革命パッショネイト(EX),革命パッショネイト,194,1:59,1338,弱(-0.503±0.6)
47,pe,,カドルコア(EX),murmur twins,174,1:53,1228,強(+0.944±0.5)
47,pe,,元禄花吹雪(EX),元禄花吹雪,170,,1066,強(+0.710±0.4)
47,pe,,ナンキョク(UPPER)(EX),クラゲータ,140,1:30,1024,強(+0.592±0.4)
47,pe,,ハイパーロッケンローレ(UPPER)(EX),エイプリルフールの唄,179,1:57,1467,中(-0.227±0.6)
47,pe,,叛逆のディスパレート(EX),叛逆のディスパレート,194,,1205,弱(-0.428±0.6)
47,pe,,放課後コンチェルティーノ～私だけの部室狂騒曲(EX),放課後コンチェルティーノ～私だけの部室狂騒曲,190～208,,1291,強(+0.473±0.4)
47,pe,,六花美人(EX),六花美人,169,2:09,1260,強(+0.693±0.5)
47,pe,,50th Memorial Songs -The BEMANI History-(EX),50th Memorial Songs -The BEMANI History-,136,1:53,1215,強(+0.948±0.4)
47,pe,,BLAZE∞BREEZE(EX),BLAZE∞BREEZE,175,2:00,1268,弱(-0.509±0.6)
47,pe,,Catch Our Fire!(EX),Catch Our Fire!,190,2:00,1307,弱(-0.534±0.5)
47,pe,[[版]],Floccinaucinihilipilification(EX),Floccinaucinihilipilification,200,1:57,1223,中(-0.179±0.6)
47,pe,,Invisible Farewell(EX),Invisible Farewell,138～234,2:05,1406,中(-0.365±0.5)
47,pe,,Jetcoaster Windy(EX),Jetcoaster Windy,268,2:03,1196,弱(-0.602±0.5)
47,pe,,♥LOVE² シュガ→♥ (かめりあ&ななひら's Over-Sweet-Dempa ♥LOVE² シュガ→♥な恋愛教室 Remix)(EX),[♥LOVE² シュガ→♥ (かめりあ&ななひら's Over-Sweet-Dempa ♥LOVE² シュガ→♥な恋愛教室 Remix)],194,2:06,1364,強(+0.916±0.4)
